created_at,id,id_str,full_text,truncated,display_text_range,entities,extended_entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,month_year
2019-08-02 17:44:13+00:00,1157346376201789441,1157346376201789440,#GraciasPuertoRico #BackToSchool2019 #FortalezaParaTi💙💚❤️ #NuestrosNiños https://t.co/JNgsK50tdz,False,"[0, 72]","{'hashtags': [{'text': 'GraciasPuertoRico', 'indices': [0, 18]}, {'text': 'BackToSchool2019', 'indices': [19, 36]}, {'text': 'FortalezaParaTi', 'indices': [37, 53]}, {'text': 'NuestrosNiños', 'indices': [58, 72]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1157346149604442112, 'id_str': '1157346149604442112', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EA-4MPFWwAAW7XO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EA-4MPFWwAAW7XO.jpg', 'url': 'https://t.co/JNgsK50tdz', 'display_url': 'pic.twitter.com/JNgsK50tdz', 'expanded_url': 'https://twitter.com/beatrizrossello/status/1157346376201789441/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 846, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 479, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1125, 'h': 1596, 'resize': 'fit'}}, 'features': {'all': {'tags': [{'type': 'user', 'user_id': '80013913', 'screen_name': 'ricardorossello', 'name': 'Ricardo Rosselló'}, {'type': 'user', 'user_id': '78619678', 'screen_name': 'fortalezapr', 'name': 'La Fortaleza'}, {'type': 'user', 'user_id': '818939753865285632', 'screen_name': 'DeptVivienda', 'name': 'Dept Vivienda'}, {'type': 'user', 'user_id': '3300580836', 'screen_name': 'CTPuertoRico', 'name': 'Puerto Rico Tourism Company'}, {'type': 'user', 'user_id': '245421209', 'screen_name': 'ACUEDUCTOSPR', 'name': 'Comunicaciones AAA'}, {'type': 'user', 'user_id': '25520902', 'screen_name': 'CCamposTURISMO', 'name': 'Carla Campos'}, {'type': 'user', 'user_id': '1425701023', 'screen_name': 'cfsepr', 'name': 'CFSE'}, {'type': 'user', 'user_id': '773532715', 'screen_name': 'AEEONLINE', 'name': 'Autoridad de Energía Eléctrica'}, {'type': 'user', 'user_id': '819916542695669760', 'screen_name': 'DptoHacienda', 'name': 'Dpto. de Hacienda'}, {'type': 'user', 'user_id': '814545650880827394', 'screen_name': 'ErikRolonPR51', 'name': 'Erik Rolón'}]}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}}}]}","{'media': [{'id': 1157346149604442112, 'id_str': '1157346149604442112', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EA-4MPFWwAAW7XO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EA-4MPFWwAAW7XO.jpg', 'url': 'https://t.co/JNgsK50tdz', 'display_url': 'pic.twitter.com/JNgsK50tdz', 'expanded_url': 'https://twitter.com/beatrizrossello/status/1157346376201789441/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 846, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 479, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1125, 'h': 1596, 'resize': 'fit'}}, 'features': {'all': {'tags': [{'type': 'user', 'user_id': '80013913', 'screen_name': 'ricardorossello', 'name': 'Ricardo Rosselló'}, {'type': 'user', 'user_id': '78619678', 'screen_name': 'fortalezapr', 'name': 'La Fortaleza'}, {'type': 'user', 'user_id': '818939753865285632', 'screen_name': 'DeptVivienda', 'name': 'Dept Vivienda'}, {'type': 'user', 'user_id': '3300580836', 'screen_name': 'CTPuertoRico', 'name': 'Puerto Rico Tourism Company'}, {'type': 'user', 'user_id': '245421209', 'screen_name': 'ACUEDUCTOSPR', 'name': 'Comunicaciones AAA'}, {'type': 'user', 'user_id': '25520902', 'screen_name': 'CCamposTURISMO', 'name': 'Carla Campos'}, {'type': 'user', 'user_id': '1425701023', 'screen_name': 'cfsepr', 'name': 'CFSE'}, {'type': 'user', 'user_id': '773532715', 'screen_name': 'AEEONLINE', 'name': 'Autoridad de Energía Eléctrica'}, {'type': 'user', 'user_id': '819916542695669760', 'screen_name': 'DptoHacienda', 'name': 'Dpto. de Hacienda'}, {'type': 'user', 'user_id': '814545650880827394', 'screen_name': 'ErikRolonPR51', 'name': 'Erik Rolón'}]}, 'medium': {'faces': []}, 'orig': {'faces': []}, 'small': {'faces': []}, 'large': {'faces': []}}}, {'id': 1157346149600301061, 'id_str': '1157346149600301061', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EA-4MPEXkAUfHcO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EA-4MPEXkAUfHcO.jpg', 'url': 'https://t.co/JNgsK50tdz', 'display_url': 'pic.twitter.com/JNgsK50tdz', 'expanded_url': 'https://twitter.com/beatrizrossello/status/1157346376201789441/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1280, 'h': 960, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}, 'features': {'all': {'tags': [{'type': 'user', 'user_id': '80013913', 'screen_name': 'ricardorossello', 'name': 'Ricardo Rosselló'}, {'type': 'user', 'user_id': '78619678', 'screen_name': 'fortalezapr', 'name': 'La Fortaleza'}, {'type': 'user', 'user_id': '818939753865285632', 'screen_name': 'DeptVivienda', 'name': 'Dept Vivienda'}, {'type': 'user', 'user_id': '3300580836', 'screen_name': 'CTPuertoRico', 'name': 'Puerto Rico Tourism Company'}, {'type': 'user', 'user_id': '245421209', 'screen_name': 'ACUEDUCTOSPR', 'name': 'Comunicaciones AAA'}, {'type': 'user', 'user_id': '25520902', 'screen_name': 'CCamposTURISMO', 'name': 'Carla Campos'}, {'type': 'user', 'user_id': '1425701023', 'screen_name': 'cfsepr', 'name': 'CFSE'}, {'type': 'user', 'user_id': '773532715', 'screen_name': 'AEEONLINE', 'name': 'Autoridad de Energía Eléctrica'}, {'type': 'user', 'user_id': '819916542695669760', 'screen_name': 'DptoHacienda', 'name': 'Dpto. de Hacienda'}, {'type': 'user', 'user_id': '814545650880827394', 'screen_name': 'ErikRolonPR51', 'name': 'Erik Rolón'}]}, 'small': {'faces': [{'x': 315, 'y': 102, 'h': 43, 'w': 43}]}, 'large': {'faces': [{'x': 593, 'y': 193, 'h': 81, 'w': 81}]}, 'medium': {'faces': [{'x': 555, 'y': 180, 'h': 75, 'w': 75}]}, 'orig': {'faces': [{'x': 593, 'y': 193, 'h': 81, 'w': 81}]}}}, {'id': 1157346149608689665, 'id_str': '1157346149608689665', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EA-4MPGXkAEckpB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EA-4MPGXkAEckpB.jpg', 'url': 'https://t.co/JNgsK50tdz', 'display_url': 'pic.twitter.com/JNgsK50tdz', 'expanded_url': 'https://twitter.com/beatrizrossello/status/1157346376201789441/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 330, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 583, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 777, 'resize': 'fit'}}, 'features': {'all': {'tags': [{'type': 'user', 'user_id': '80013913', 'screen_name': 'ricardorossello', 'name': 'Ricardo Rosselló'}, {'type': 'user', 'user_id': '78619678', 'screen_name': 'fortalezapr', 'name': 'La Fortaleza'}, {'type': 'user', 'user_id': '818939753865285632', 'screen_name': 'DeptVivienda', 'name': 'Dept Vivienda'}, {'type': 'user', 'user_id': '3300580836', 'screen_name': 'CTPuertoRico', 'name': 'Puerto Rico Tourism Company'}, {'type': 'user', 'user_id': '245421209', 'screen_name': 'ACUEDUCTOSPR', 'name': 'Comunicaciones AAA'}, {'type': 'user', 'user_id': '25520902', 'screen_name': 'CCamposTURISMO', 'name': 'Carla Campos'}, {'type': 'user', 'user_id': '1425701023', 'screen_name': 'cfsepr', 'name': 'CFSE'}, {'type': 'user', 'user_id': '773532715', 'screen_name': 'AEEONLINE', 'name': 'Autoridad de Energía Eléctrica'}, {'type': 'user', 'user_id': '819916542695669760', 'screen_name': 'DptoHacienda', 'name': 'Dpto. de Hacienda'}, {'type': 'user', 'user_id': '814545650880827394', 'screen_name': 'ErikRolonPR51', 'name': 'Erik Rolón'}]}, 'orig': {'faces': [{'x': 721, 'y': 217, 'h': 56, 'w': 56}, {'x': 646, 'y': 160, 'h': 65, 'w': 65}, {'x': 931, 'y': 164, 'h': 67, 'w': 67}, {'x': 484, 'y': 176, 'h': 60, 'w': 60}, {'x': 831, 'y': 206, 'h': 71, 'w': 71}, {'x': 957, 'y': 273, 'h': 70, 'w': 70}, {'x': 278, 'y': 96, 'h': 78, 'w': 78}, {'x': 1092, 'y': 192, 'h': 71, 'w': 71}, {'x': 343, 'y': 289, 'h': 81, 'w': 81}, {'x': 320, 'y': 206, 'h': 73, 'w': 73}, {'x': 481, 'y': 245, 'h': 75, 'w': 75}, {'x': 159, 'y': 265, 'h': 93, 'w': 93}, {'x': 71, 'y': 159, 'h': 103, 'w': 103}]}, 'small': {'faces': [{'x': 306, 'y': 92, 'h': 23, 'w': 23}, {'x': 274, 'y': 68, 'h': 27, 'w': 27}, {'x': 395, 'y': 69, 'h': 28, 'w': 28}, {'x': 205, 'y': 74, 'h': 25, 'w': 25}, {'x': 353, 'y': 87, 'h': 30, 'w': 30}, {'x': 406, 'y': 116, 'h': 29, 'w': 29}, {'x': 118, 'y': 40, 'h': 33, 'w': 33}, {'x': 464, 'y': 81, 'h': 30, 'w': 30}, {'x': 145, 'y': 122, 'h': 34, 'w': 34}, {'x': 136, 'y': 87, 'h': 31, 'w': 31}, {'x': 204, 'y': 104, 'h': 31, 'w': 31}, {'x': 67, 'y': 112, 'h': 39, 'w': 39}, {'x': 30, 'y': 67, 'h': 43, 'w': 43}]}, 'medium': {'faces': [{'x': 540, 'y': 162, 'h': 42, 'w': 42}, {'x': 484, 'y': 120, 'h': 48, 'w': 48}, {'x': 698, 'y': 123, 'h': 50, 'w': 50}, {'x': 363, 'y': 132, 'h': 45, 'w': 45}, {'x': 623, 'y': 154, 'h': 53, 'w': 53}, {'x': 717, 'y': 204, 'h': 52, 'w': 52}, {'x': 208, 'y': 72, 'h': 58, 'w': 58}, {'x': 819, 'y': 144, 'h': 53, 'w': 53}, {'x': 257, 'y': 216, 'h': 60, 'w': 60}, {'x': 240, 'y': 154, 'h': 54, 'w': 54}, {'x': 360, 'y': 183, 'h': 56, 'w': 56}, {'x': 119, 'y': 198, 'h': 69, 'w': 69}, {'x': 53, 'y': 119, 'h': 77, 'w': 77}]}, 'large': {'faces': [{'x': 721, 'y': 217, 'h': 56, 'w': 56}, {'x': 646, 'y': 160, 'h': 65, 'w': 65}, {'x': 931, 'y': 164, 'h': 67, 'w': 67}, {'x': 484, 'y': 176, 'h': 60, 'w': 60}, {'x': 831, 'y': 206, 'h': 71, 'w': 71}, {'x': 957, 'y': 273, 'h': 70, 'w': 70}, {'x': 278, 'y': 96, 'h': 78, 'w': 78}, {'x': 1092, 'y': 192, 'h': 71, 'w': 71}, {'x': 343, 'y': 289, 'h': 81, 'w': 81}, {'x': 320, 'y': 206, 'h': 73, 'w': 73}, {'x': 481, 'y': 245, 'h': 75, 'w': 75}, {'x': 159, 'y': 265, 'h': 93, 'w': 93}, {'x': 71, 'y': 159, 'h': 103, 'w': 103}]}}}, {'id': 1157346149600321543, 'id_str': '1157346149600321543', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EA-4MPEX4AcsuhP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EA-4MPEX4AcsuhP.jpg', 'url': 'https://t.co/JNgsK50tdz', 'display_url': 'pic.twitter.com/JNgsK50tdz', 'expanded_url': 'https://twitter.com/beatrizrossello/status/1157346376201789441/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 960, 'h': 640, 'resize': 'fit'}, 'large': {'w': 960, 'h': 640, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'features': {'all': {'tags': [{'type': 'user', 'user_id': '80013913', 'screen_name': 'ricardorossello', 'name': 'Ricardo Rosselló'}, {'type': 'user', 'user_id': '78619678', 'screen_name': 'fortalezapr', 'name': 'La Fortaleza'}, {'type': 'user', 'user_id': '818939753865285632', 'screen_name': 'DeptVivienda', 'name': 'Dept Vivienda'}, {'type': 'user', 'user_id': '3300580836', 'screen_name': 'CTPuertoRico', 'name': 'Puerto Rico Tourism Company'}, {'type': 'user', 'user_id': '245421209', 'screen_name': 'ACUEDUCTOSPR', 'name': 'Comunicaciones AAA'}, {'type': 'user', 'user_id': '25520902', 'screen_name': 'CCamposTURISMO', 'name': 'Carla Campos'}, {'type': 'user', 'user_id': '1425701023', 'screen_name': 'cfsepr', 'name': 'CFSE'}, {'type': 'user', 'user_id': '773532715', 'screen_name': 'AEEONLINE', 'name': 'Autoridad de Energía Eléctrica'}, {'type': 'user', 'user_id': '819916542695669760', 'screen_name': 'DptoHacienda', 'name': 'Dpto. de Hacienda'}, {'type': 'user', 'user_id': '814545650880827394', 'screen_name': 'ErikRolonPR51', 'name': 'Erik Rolón'}]}, 'orig': {'faces': [{'x': 385, 'y': 178, 'h': 35, 'w': 35}, {'x': 460, 'y': 190, 'h': 38, 'w': 38}, {'x': 584, 'y': 212, 'h': 39, 'w': 39}, {'x': 386, 'y': 229, 'h': 39, 'w': 39}, {'x': 332, 'y': 177, 'h': 46, 'w': 46}]}, 'medium': {'faces': [{'x': 385, 'y': 178, 'h': 35, 'w': 35}, {'x': 460, 'y': 190, 'h': 38, 'w': 38}, {'x': 584, 'y': 212, 'h': 39, 'w': 39}, {'x': 386, 'y': 229, 'h': 39, 'w': 39}, {'x': 332, 'y': 177, 'h': 46, 'w': 46}]}, 'large': {'faces': [{'x': 385, 'y': 178, 'h': 35, 'w': 35}, {'x': 460, 'y': 190, 'h': 38, 'w': 38}, {'x': 584, 'y': 212, 'h': 39, 'w': 39}, {'x': 386, 'y': 229, 'h': 39, 'w': 39}, {'x': 332, 'y': 177, 'h': 46, 'w': 46}]}, 'small': {'faces': [{'x': 272, 'y': 126, 'h': 24, 'w': 24}, {'x': 325, 'y': 134, 'h': 26, 'w': 26}, {'x': 413, 'y': 150, 'h': 27, 'w': 27}, {'x': 273, 'y': 162, 'h': 27, 'w': 27}, {'x': 235, 'y': 125, 'h': 32, 'w': 32}]}}}]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 2196316602, 'id_str': '2196316602', 'name': 'Beatriz Rosselló', 'screen_name': 'beatrizrossello', 'location': 'Puerto Rico', 'description': 'Primera Dama de Puerto Rico 🇵🇷 2017-2019', 'url': 'https://t.co/eTwSjRKyvM', 'entities': {'url': {'urls': [{'url': 'https://t.co/eTwSjRKyvM', 'expanded_url': 'http://fb.com/beatrizrossello', 'display_url': 'fb.com/beatrizrossello', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4578, 'friends_count': 30, 'listed_count': 14, 'created_at': 'Fri Nov 15 17:14:51 +0000 2013', 'favourites_count': 1136, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 1504, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1168678437420249089/tS_qTmoH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1168678437420249089/tS_qTmoH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2196316602/1565387316', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'can_media_tag': False, 'followed_by': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,"{'id': '07d9e5456b080001', 'url': 'https://api.twitter.com/1.1/geo/id/07d9e5456b080001.json', 'place_type': 'poi', 'name': 'La Fortaleza: Palacio de Santa Catalina', 'full_name': 'La Fortaleza: Palacio de Santa Catalina', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-66.11868252229985, 18.464355246477755], [-66.11868252229985, 18.464355246477755], [-66.11868252229985, 18.464355246477755], [-66.11868252229985, 18.464355246477755]]]}, 'attributes': {}}",,False,99,695,False,False,0.0,und,,,,,,2019-08
